Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
50,Male,HR,Education,27,Hybrid,45,1,Medium,None,Neutral,1,None,Poor,Europe
42,Female,Designer,Education,7,Onsite,49,14,Low,Depression,Unsatisfied,2,None,Good,Oceania
47,Non-binary,Project Manager,Consulting,24,Remote,26,6,Medium,Anxiety,Satisfied,5,Weekly,Poor,Africa
37,Prefer not to say,Designer,Retail,1,Onsite,39,3,High,Anxiety,Satisfied,1,Daily,Good,Africa
40,Non-binary,HR,IT,17,Hybrid,28,4,Low,Anxiety,Satisfied,1,Weekly,Poor,Africa
43,Prefer not to say,Marketing,Retail,32,Remote,53,2,Medium,None,Unsatisfied,5,Weekly,Good,Asia
33,Non-binary,Software Engineer,Manufacturing,5,Hybrid,22,5,Low,None,Neutral,4,Weekly,Good,Oceania
53,Prefer not to say,Project Manager,Education,5,Onsite,57,14,High,Depression,Unsatisfied,2,Weekly,Good,South America
39,Male,Sales,Healthcare,29,Hybrid,57,8,Medium,Burnout,Satisfied,3,Daily,Good,North America
44,Non-binary,HR,IT,3,Onsite,59,0,Low,Depression,Unsatisfied,5,Daily,Good,Africa
41,Female,Data Scientist,IT,16,Hybrid,32,3,Low,Anxiety,Unsatisfied,1,Weekly,Average,Europe
49,Female,Data Scientist,Manufacturing,6,Hybrid,54,3,High,Burnout,Satisfied,2,Daily,Average,South America
27,Non-binary,Software Engineer,Healthcare,10,Onsite,59,4,Low,None,Unsatisfied,2,None,Poor,Oceania
36,Male,Data Scientist,Retail,34,Hybrid,20,4,Low,Burnout,Unsatisfied,1,None,Average,Africa
26,Non-binary,HR,Manufacturing,1,Remote,52,2,High,None,Unsatisfied,5,Weekly,Poor,North America
36,Non-binary,Data Scientist,IT,9,Hybrid,33,10,High,None,Unsatisfied,1,None,Average,Europe
47,Male,Sales,IT,9,Onsite,34,4,Medium,None,Satisfied,5,Weekly,Good,Africa
53,Male,Sales,Finance,12,Remote,30,8,Medium,Anxiety,Satisfied,4,Weekly,Poor,South America
22,Prefer not to say,Project Manager,Retail,23,Onsite,22,8,Low,Depression,Unsatisfied,5,Weekly,Poor,Europe
33,Male,Marketing,Finance,1,Hybrid,25,14,Low,Anxiety,Unsatisfied,4,Daily,Average,Oceania
31,Prefer not to say,Project Manager,Manufacturing,21,Remote,60,9,Low,Burnout,Satisfied,3,None,Good,South America
59,Non-binary,Marketing,Consulting,8,Onsite,33,13,Medium,Depression,Unsatisfied,3,Weekly,Poor,Europe
22,Prefer not to say,HR,Healthcare,5,Onsite,51,15,Medium,Depression,Unsatisfied,5,None,Average,Asia
28,Prefer not to say,HR,Consulting,14,Onsite,60,11,Low,Burnout,Satisfied,5,None,Average,Africa
33,Prefer not to say,Marketing,Consulting,3,Hybrid,45,2,Medium,Anxiety,Unsatisfied,2,None,Average,Europe
37,Male,Designer,Manufacturing,11,Remote,55,9,Low,Depression,Satisfied,5,Weekly,Poor,North America
40,Non-binary,HR,Education,31,Hybrid,22,4,Medium,Depression,Unsatisfied,1,None,Poor,North America
40,Male,Software Engineer,Education,8,Hybrid,48,3,Low,Depression,Unsatisfied,3,None,Good,Asia
50,Prefer not to say,HR,Education,17,Onsite,60,13,Low,Burnout,Neutral,2,Daily,Poor,Africa
37,Prefer not to say,Data Scientist,Finance,1,Hybrid,23,3,High,Burnout,Unsatisfied,3,Weekly,Good,North America
40,Prefer not to say,HR,Finance,33,Hybrid,44,10,Medium,Anxiety,Satisfied,2,Weekly,Good,Oceania
51,Male,Sales,Education,26,Onsite,51,5,Medium,Depression,Satisfied,2,Weekly,Good,Asia
35,Male,Sales,Retail,21,Onsite,24,3,Low,Depression,Unsatisfied,1,Weekly,Average,North America
44,Non-binary,Data Scientist,IT,21,Onsite,41,9,High,None,Unsatisfied,3,Daily,Average,North America
33,Female,Designer,Retail,4,Remote,20,10,High,Burnout,Neutral,4,Weekly,Poor,Oceania
53,Female,Sales,IT,25,Onsite,44,0,Low,None,Satisfied,3,Weekly,Good,Oceania
50,Prefer not to say,Sales,IT,13,Remote,37,10,Medium,None,Unsatisfied,2,None,Good,Asia
58,Non-binary,HR,Retail,20,Hybrid,48,6,Low,Burnout,Neutral,4,Daily,Poor,South America
44,Non-binary,Data Scientist,Finance,9,Hybrid,42,15,Medium,Depression,Unsatisfied,4,None,Average,Europe
45,Male,HR,Finance,26,Onsite,57,10,Low,Burnout,Unsatisfied,3,Daily,Poor,Europe
53,Prefer not to say,HR,IT,12,Onsite,39,4,Low,Burnout,Satisfied,1,Weekly,Poor,Europe
45,Female,Software Engineer,Healthcare,25,Hybrid,34,14,Low,Anxiety,Unsatisfied,4,Weekly,Good,Africa
23,Male,HR,Education,30,Onsite,22,4,High,Depression,Unsatisfied,5,None,Average,North America
44,Female,Sales,Finance,31,Hybrid,29,5,Low,Anxiety,Unsatisfied,5,Daily,Average,North America
44,Prefer not to say,Software Engineer,Consulting,15,Onsite,59,3,High,Depression,Neutral,2,Daily,Average,Europe
52,Female,Project Manager,Retail,22,Onsite,49,3,High,Depression,Unsatisfied,3,None,Poor,Africa
26,Female,Project Manager,Healthcare,15,Onsite,58,8,Medium,Burnout,Satisfied,3,None,Poor,Europe
30,Female,Designer,Healthcare,3,Hybrid,32,10,Low,None,Unsatisfied,5,Daily,Good,Africa
45,Male,Sales,Consulting,19,Onsite,49,14,High,Burnout,Unsatisfied,4,None,Good,Asia
57,Female,Software Engineer,Education,13,Remote,20,0,High,None,Neutral,1,Weekly,Good,Asia
35,Male,HR,Healthcare,9,Remote,39,14,High,Anxiety,Neutral,2,Weekly,Good,North America
38,Prefer not to say,Data Scientist,Consulting,12,Hybrid,37,11,High,Anxiety,Satisfied,3,Weekly,Average,Africa
32,Prefer not to say,Marketing,Education,5,Onsite,23,10,High,Depression,Unsatisfied,1,None,Good,Europe
26,Female,Software Engineer,Healthcare,16,Hybrid,40,13,Medium,None,Unsatisfied,1,None,Poor,South America
29,Male,Data Scientist,Healthcare,30,Hybrid,31,14,Low,Depression,Neutral,1,None,Poor,Africa
49,Male,Software Engineer,IT,3,Hybrid,52,13,High,None,Neutral,3,Weekly,Good,Europe
53,Female,Project Manager,Finance,33,Hybrid,23,2,High,Burnout,Unsatisfied,1,Weekly,Average,Europe
52,Female,Data Scientist,Retail,21,Hybrid,34,11,Medium,Anxiety,Satisfied,3,Weekly,Poor,Oceania
31,Female,Data Scientist,Finance,21,Onsite,35,15,Medium,None,Unsatisfied,3,Daily,Good,South America
49,Female,Designer,Education,7,Remote,22,0,High,Anxiety,Unsatisfied,4,Weekly,Good,Asia
58,Male,Sales,IT,9,Onsite,29,14,Low,Depression,Satisfied,2,None,Poor,Oceania
43,Male,Software Engineer,Education,11,Hybrid,60,4,Low,Depression,Unsatisfied,3,None,Average,Oceania
56,Non-binary,Sales,Finance,4,Onsite,60,12,Low,Anxiety,Satisfied,3,Daily,Poor,South America
34,Non-binary,Data Scientist,Consulting,6,Hybrid,49,0,Low,Depression,Unsatisfied,1,Weekly,Average,Asia
55,Male,Designer,Healthcare,19,Onsite,41,10,Medium,None,Satisfied,5,Weekly,Average,South America
42,Male,HR,Education,4,Hybrid,30,0,Medium,Depression,Neutral,2,None,Poor,Europe
51,Female,Marketing,Education,16,Hybrid,56,3,Low,None,Satisfied,1,Daily,Good,South America
57,Prefer not to say,Software Engineer,Education,21,Onsite,24,13,High,Anxiety,Unsatisfied,5,Weekly,Average,Asia
29,Prefer not to say,Software Engineer,Retail,13,Hybrid,41,8,Low,Anxiety,Unsatisfied,4,None,Average,Asia
24,Prefer not to say,Software Engineer,Retail,33,Hybrid,55,1,Medium,Depression,Unsatisfied,2,None,Average,Asia
44,Male,Marketing,Healthcare,10,Remote,35,9,High,Burnout,Neutral,2,None,Good,Africa
34,Non-binary,HR,IT,20,Remote,42,1,Low,Depression,Satisfied,4,Weekly,Poor,South America
23,Female,Designer,Finance,7,Onsite,24,9,Medium,Anxiety,Satisfied,1,Daily,Good,Asia
44,Prefer not to say,Project Manager,IT,33,Remote,30,8,High,Depression,Neutral,3,Weekly,Good,Asia
46,Male,Data Scientist,Healthcare,6,Hybrid,49,0,Medium,Anxiety,Satisfied,2,None,Poor,North America
38,Non-binary,Designer,Education,23,Remote,58,4,Low,Burnout,Unsatisfied,5,Weekly,Poor,Africa
35,Female,Project Manager,Consulting,17,Hybrid,43,14,High,Depression,Unsatisfied,4,None,Good,Africa
41,Prefer not to say,Designer,Retail,20,Onsite,43,8,Low,Anxiety,Unsatisfied,1,None,Poor,Asia
42,Prefer not to say,Designer,IT,32,Onsite,21,0,Low,None,Satisfied,4,Daily,Good,South America
50,Prefer not to say,Sales,IT,11,Onsite,59,1,Low,Depression,Neutral,3,None,Good,Africa
60,Non-binary,Data Scientist,Consulting,10,Hybrid,50,14,High,None,Unsatisfied,2,Weekly,Good,Africa
54,Male,Designer,Retail,13,Onsite,46,9,Low,None,Unsatisfied,5,None,Poor,North America
31,Male,Software Engineer,Consulting,9,Remote,34,2,Medium,None,Neutral,3,Daily,Poor,Africa
35,Non-binary,Designer,Healthcare,31,Onsite,36,14,Medium,Depression,Unsatisfied,3,None,Good,Europe
46,Prefer not to say,Designer,Finance,18,Hybrid,39,10,High,Burnout,Satisfied,1,Daily,Good,Africa
56,Prefer not to say,HR,IT,31,Remote,59,15,Low,None,Unsatisfied,3,None,Poor,North America
47,Prefer not to say,Software Engineer,Retail,9,Remote,50,12,Low,Burnout,Unsatisfied,2,Daily,Poor,Asia
59,Prefer not to say,Software Engineer,Retail,17,Remote,40,6,Medium,Depression,Satisfied,5,Daily,Poor,Oceania
48,Non-binary,HR,Retail,17,Onsite,49,7,High,Depression,Unsatisfied,5,Daily,Poor,Europe
28,Prefer not to say,Sales,Education,29,Remote,44,8,Low,Anxiety,Satisfied,3,None,Poor,North America
30,Male,Project Manager,IT,24,Remote,27,7,Low,Depression,Neutral,4,None,Good,Africa
24,Male,Marketing,Consulting,15,Onsite,28,13,Medium,None,Neutral,4,None,Average,Africa
47,Non-binary,Designer,Finance,12,Remote,36,5,High,Anxiety,Neutral,4,Weekly,Poor,Oceania
34,Prefer not to say,HR,Education,9,Remote,35,8,Medium,Anxiety,Satisfied,4,Daily,Poor,Oceania
59,Prefer not to say,HR,Finance,34,Hybrid,36,7,High,Anxiety,Unsatisfied,2,None,Good,Asia
52,Male,Sales,Education,23,Onsite,34,8,Medium,None,Unsatisfied,2,Weekly,Good,Europe
57,Prefer not to say,HR,Healthcare,3,Onsite,52,3,Medium,Burnout,Neutral,3,Weekly,Good,South America
49,Prefer not to say,Software Engineer,Finance,33,Onsite,21,5,Medium,Burnout,Unsatisfied,2,None,Good,Europe
26,Non-binary,Data Scientist,Retail,9,Remote,55,8,Medium,Burnout,Unsatisfied,4,Weekly,Good,Africa
39,Female,Sales,IT,20,Onsite,43,11,Low,Anxiety,Satisfied,4,Weekly,Poor,Oceania
59,Non-binary,Designer,Education,9,Hybrid,52,15,Medium,Anxiety,Neutral,1,Weekly,Good,Oceania
38,Non-binary,HR,Manufacturing,23,Remote,37,2,Medium,Anxiety,Satisfied,1,Daily,Poor,Asia
60,Non-binary,Designer,Healthcare,1,Hybrid,43,2,High,Burnout,Neutral,1,Weekly,Average,Oceania
48,Female,Marketing,Finance,1,Onsite,57,11,Low,Anxiety,Unsatisfied,2,Weekly,Good,Africa
45,Non-binary,Marketing,Manufacturing,17,Remote,39,13,Low,Burnout,Unsatisfied,2,Weekly,Good,North America
32,Female,Sales,IT,32,Remote,21,13,Medium,Anxiety,Unsatisfied,5,Daily,Good,Europe
52,Male,Project Manager,Retail,23,Onsite,26,5,Low,Burnout,Satisfied,2,None,Good,North America
26,Male,Sales,IT,2,Hybrid,51,13,High,Burnout,Satisfied,2,Weekly,Good,Africa
38,Non-binary,Project Manager,Manufacturing,31,Remote,55,9,Low,Burnout,Satisfied,2,Daily,Average,Asia
23,Non-binary,Designer,Manufacturing,24,Hybrid,47,11,Low,Burnout,Unsatisfied,4,None,Average,Oceania
29,Male,Project Manager,Healthcare,18,Hybrid,57,15,Low,None,Satisfied,4,Weekly,Poor,Oceania
49,Female,Sales,Education,11,Remote,37,1,High,Anxiety,Neutral,3,Weekly,Average,South America
29,Male,Sales,Education,16,Onsite,36,10,Medium,Burnout,Satisfied,3,Daily,Good,North America
36,Male,Project Manager,Finance,20,Onsite,36,14,High,Burnout,Satisfied,5,None,Poor,Oceania
44,Male,Software Engineer,Retail,28,Remote,28,5,Medium,Anxiety,Unsatisfied,5,None,Average,South America
31,Female,Data Scientist,Consulting,30,Hybrid,23,5,Medium,Burnout,Satisfied,4,Daily,Average,Oceania
58,Female,Designer,Education,22,Onsite,25,12,High,None,Neutral,1,None,Average,Africa
49,Prefer not to say,Designer,Retail,30,Onsite,28,10,Medium,Anxiety,Neutral,2,Daily,Average,South America
55,Male,HR,Manufacturing,22,Hybrid,39,8,High,Burnout,Unsatisfied,2,Weekly,Poor,South America
51,Prefer not to say,Designer,IT,12,Onsite,44,2,Low,Depression,Satisfied,4,Weekly,Good,Asia
27,Non-binary,Designer,Education,6,Onsite,22,0,Medium,Burnout,Satisfied,5,None,Average,Europe
56,Male,Data Scientist,Retail,19,Onsite,46,5,Medium,Burnout,Satisfied,2,Weekly,Poor,Asia
24,Male,Sales,Finance,12,Onsite,30,13,Low,None,Neutral,5,None,Average,Asia
24,Female,Designer,Finance,26,Onsite,42,5,Low,None,Satisfied,2,Weekly,Average,North America
29,Male,Data Scientist,Education,10,Hybrid,31,3,Medium,Depression,Unsatisfied,4,Weekly,Good,North America
58,Non-binary,Designer,Healthcare,8,Onsite,44,3,Low,Depression,Unsatisfied,1,Weekly,Poor,South America
31,Prefer not to say,HR,Retail,28,Remote,53,1,Medium,Anxiety,Unsatisfied,2,Weekly,Poor,North America
30,Prefer not to say,Data Scientist,Retail,14,Remote,47,9,Low,Depression,Satisfied,2,None,Average,North America
43,Female,Marketing,IT,7,Hybrid,31,14,Medium,None,Unsatisfied,3,None,Average,Asia
26,Prefer not to say,Project Manager,Finance,28,Onsite,50,14,Low,Anxiety,Satisfied,4,Weekly,Good,South America
45,Prefer not to say,Project Manager,Manufacturing,20,Hybrid,55,2,Medium,Anxiety,Neutral,5,Weekly,Good,Oceania
22,Male,Sales,Healthcare,23,Hybrid,37,11,High,None,Unsatisfied,1,Weekly,Good,Europe
50,Male,HR,Finance,31,Onsite,57,5,Medium,Burnout,Satisfied,5,Daily,Average,South America
48,Non-binary,Project Manager,IT,34,Onsite,27,14,Low,Depression,Neutral,2,Daily,Good,North America
58,Female,Data Scientist,Education,33,Remote,43,11,Medium,Burnout,Neutral,5,Daily,Poor,North America
35,Male,Software Engineer,Finance,5,Remote,28,5,Low,Depression,Satisfied,3,Daily,Poor,North America
53,Non-binary,Marketing,Manufacturing,19,Hybrid,46,11,High,Anxiety,Unsatisfied,2,Daily,Poor,Asia
25,Prefer not to say,Project Manager,Consulting,27,Remote,36,10,High,Anxiety,Satisfied,2,None,Good,North America
53,Male,Sales,Finance,18,Remote,48,10,Medium,Burnout,Neutral,4,None,Poor,Asia
29,Prefer not to say,Software Engineer,IT,13,Hybrid,36,12,Low,Anxiety,Satisfied,1,Daily,Poor,North America
25,Non-binary,Software Engineer,Retail,26,Hybrid,56,0,Low,Depression,Unsatisfied,4,Weekly,Poor,Africa
31,Non-binary,HR,IT,2,Hybrid,51,0,Low,None,Satisfied,5,Daily,Good,North America
52,Female,Designer,Finance,14,Remote,29,7,High,Burnout,Satisfied,4,Daily,Average,Africa
34,Prefer not to say,Marketing,Consulting,4,Remote,56,14,High,Burnout,Satisfied,3,None,Average,Asia
45,Male,Sales,Retail,21,Onsite,31,4,Medium,Depression,Unsatisfied,1,Daily,Average,Oceania
47,Non-binary,Project Manager,Education,9,Onsite,38,8,High,Burnout,Neutral,2,None,Poor,North America
27,Non-binary,Designer,Manufacturing,16,Hybrid,32,4,High,None,Unsatisfied,1,Daily,Average,North America
26,Non-binary,Designer,Manufacturing,14,Hybrid,35,3,Low,Anxiety,Unsatisfied,1,Daily,Good,Africa
37,Non-binary,Sales,Finance,10,Hybrid,56,10,Medium,Depression,Unsatisfied,4,Daily,Poor,Europe
60,Female,Sales,Manufacturing,34,Hybrid,60,11,Medium,Anxiety,Neutral,2,Weekly,Good,Europe
29,Non-binary,Software Engineer,Education,13,Onsite,44,15,Low,Depression,Satisfied,3,Weekly,Average,Oceania
27,Non-binary,Marketing,IT,14,Hybrid,30,4,Medium,None,Unsatisfied,2,Weekly,Poor,Europe
36,Non-binary,Marketing,Manufacturing,11,Remote,38,1,High,Burnout,Satisfied,2,Weekly,Poor,Europe
52,Male,HR,IT,31,Remote,35,5,Low,Anxiety,Unsatisfied,2,Weekly,Good,North America
37,Male,Software Engineer,Education,6,Hybrid,60,9,High,Depression,Neutral,4,None,Poor,North America
55,Female,Project Manager,Consulting,1,Remote,59,6,Low,Burnout,Neutral,1,Weekly,Average,Europe
51,Male,Designer,Finance,26,Onsite,24,3,Medium,Anxiety,Neutral,1,Weekly,Good,Oceania
37,Female,Designer,Consulting,29,Remote,26,10,Medium,None,Satisfied,4,None,Poor,Asia
28,Female,Sales,Consulting,23,Onsite,58,9,High,Burnout,Unsatisfied,2,Weekly,Poor,North America
28,Non-binary,Marketing,Consulting,17,Onsite,32,5,Medium,Anxiety,Neutral,2,None,Poor,South America
47,Female,Designer,Consulting,20,Hybrid,21,0,Medium,Burnout,Unsatisfied,4,None,Average,Asia
23,Female,HR,Education,28,Remote,39,10,Low,None,Unsatisfied,1,Daily,Good,Asia
32,Non-binary,Sales,Healthcare,28,Hybrid,53,3,High,Depression,Satisfied,3,Weekly,Poor,Oceania
38,Non-binary,Software Engineer,Consulting,32,Onsite,20,3,Medium,Anxiety,Unsatisfied,3,None,Poor,South America
22,Prefer not to say,Marketing,Manufacturing,1,Hybrid,39,12,Low,None,Satisfied,4,Daily,Poor,Asia
32,Male,Sales,Education,14,Hybrid,46,3,High,Anxiety,Unsatisfied,2,Weekly,Good,North America
22,Female,Data Scientist,Retail,6,Remote,28,13,Low,Depression,Unsatisfied,1,None,Poor,South America
46,Male,Project Manager,IT,8,Onsite,44,10,High,Anxiety,Satisfied,3,Weekly,Average,Africa
30,Non-binary,Project Manager,Manufacturing,33,Remote,32,7,Low,Burnout,Neutral,2,None,Poor,North America
25,Female,Marketing,IT,3,Onsite,54,4,Medium,None,Unsatisfied,2,Daily,Average,North America
49,Female,Marketing,IT,22,Onsite,36,8,Medium,Depression,Unsatisfied,3,None,Average,North America
51,Prefer not to say,Data Scientist,Consulting,6,Remote,52,9,High,Burnout,Satisfied,1,Daily,Good,Oceania
57,Prefer not to say,Data Scientist,Education,16,Remote,26,6,High,Depression,Neutral,3,Daily,Poor,Europe
58,Male,Project Manager,Education,30,Onsite,36,0,Medium,None,Satisfied,4,None,Average,South America
45,Prefer not to say,Designer,Manufacturing,3,Remote,27,15,Medium,Anxiety,Unsatisfied,4,Daily,Good,Oceania
32,Prefer not to say,Sales,IT,25,Hybrid,56,11,High,Burnout,Neutral,5,Daily,Average,South America
45,Non-binary,HR,Consulting,15,Onsite,53,10,Low,Burnout,Neutral,1,Weekly,Average,Africa
28,Female,Software Engineer,Retail,31,Remote,35,8,High,None,Unsatisfied,4,None,Good,Europe
22,Non-binary,Software Engineer,Education,31,Remote,57,3,High,Burnout,Unsatisfied,1,Weekly,Good,Oceania
41,Non-binary,Designer,Finance,26,Remote,36,10,High,None,Unsatisfied,2,Weekly,Poor,North America
37,Non-binary,Sales,Healthcare,22,Hybrid,47,0,High,Burnout,Neutral,4,None,Poor,North America
25,Female,Designer,Healthcare,31,Remote,36,8,Low,Anxiety,Satisfied,1,Daily,Poor,Asia
33,Female,Sales,Consulting,4,Onsite,55,14,High,Anxiety,Unsatisfied,2,None,Average,Africa
50,Male,Designer,Finance,30,Onsite,27,9,Low,Depression,Satisfied,1,Weekly,Poor,Europe
56,Prefer not to say,Sales,Retail,26,Remote,24,14,Low,Anxiety,Unsatisfied,5,None,Poor,North America
51,Non-binary,Sales,Finance,34,Hybrid,29,2,Medium,Depression,Satisfied,3,Daily,Poor,Oceania
42,Non-binary,Data Scientist,IT,32,Hybrid,37,10,High,Depression,Satisfied,3,None,Poor,Asia
50,Male,HR,Manufacturing,5,Hybrid,53,7,High,Depression,Satisfied,1,None,Average,North America
48,Non-binary,Designer,Consulting,15,Hybrid,60,14,Medium,Depression,Satisfied,1,Daily,Poor,Europe
22,Non-binary,Sales,Consulting,18,Onsite,37,2,Low,Anxiety,Satisfied,2,Weekly,Good,Asia
30,Male,Data Scientist,Healthcare,13,Remote,27,14,Low,None,Satisfied,5,Weekly,Good,North America
44,Female,Sales,Manufacturing,33,Remote,55,0,High,Burnout,Neutral,2,Weekly,Good,Europe
23,Male,Project Manager,Education,4,Hybrid,20,11,High,Anxiety,Neutral,3,None,Average,North America
55,Male,Project Manager,Retail,4,Onsite,37,8,Medium,Depression,Unsatisfied,3,Daily,Good,South America
35,Non-binary,Marketing,Manufacturing,18,Onsite,54,11,Medium,Anxiety,Neutral,3,Daily,Good,Africa
55,Non-binary,Project Manager,Healthcare,35,Hybrid,38,9,Medium,Burnout,Unsatisfied,4,Daily,Poor,South America
57,Prefer not to say,Marketing,Finance,3,Remote,48,6,Medium,Depression,Unsatisfied,2,Daily,Good,Oceania
32,Male,Marketing,Manufacturing,34,Remote,43,9,Low,Anxiety,Unsatisfied,3,Weekly,Average,Asia
22,Prefer not to say,Project Manager,Education,13,Hybrid,29,0,Low,None,Satisfied,4,Daily,Average,North America
55,Non-binary,Sales,Retail,2,Hybrid,40,9,High,None,Neutral,5,Weekly,Poor,Africa
47,Prefer not to say,Data Scientist,Healthcare,19,Remote,33,1,Medium,Burnout,Unsatisfied,2,None,Poor,Europe
44,Male,Data Scientist,Retail,21,Onsite,53,15,Low,Depression,Satisfied,5,None,Average,Oceania
58,Prefer not to say,Sales,Manufacturing,26,Hybrid,54,15,High,None,Unsatisfied,3,None,Poor,South America
56,Female,Marketing,Manufacturing,1,Remote,44,0,High,None,Neutral,2,Daily,Good,Europe
40,Female,Project Manager,Finance,27,Remote,41,4,High,Depression,Neutral,2,Daily,Poor,Oceania
56,Male,Marketing,Finance,33,Remote,25,12,Low,None,Neutral,4,None,Average,Oceania
45,Male,Project Manager,Retail,7,Remote,21,15,Low,Depression,Unsatisfied,5,None,Good,Africa
56,Non-binary,Designer,Education,17,Remote,53,11,Medium,None,Unsatisfied,1,Daily,Good,Asia
30,Male,Sales,IT,2,Onsite,41,0,High,None,Neutral,1,Weekly,Good,Africa
34,Female,Sales,Finance,12,Remote,41,0,Medium,Anxiety,Unsatisfied,3,None,Average,Africa
57,Male,HR,Manufacturing,21,Onsite,42,15,Medium,Depression,Satisfied,3,None,Good,Oceania
32,Male,Project Manager,Education,1,Onsite,23,14,Low,None,Unsatisfied,2,Daily,Poor,Oceania
46,Non-binary,Sales,Manufacturing,20,Remote,41,8,Medium,None,Neutral,1,Daily,Average,South America
40,Female,Data Scientist,Healthcare,9,Remote,52,0,High,Depression,Neutral,3,Daily,Average,Oceania
60,Male,Data Scientist,Retail,11,Onsite,26,9,High,Burnout,Neutral,3,Weekly,Poor,South America
37,Prefer not to say,Sales,Manufacturing,18,Remote,20,5,Low,None,Unsatisfied,2,None,Poor,Asia
54,Prefer not to say,Marketing,IT,12,Onsite,21,0,Low,Burnout,Unsatisfied,3,Weekly,Poor,Asia
38,Male,Designer,Manufacturing,29,Onsite,24,5,Medium,None,Satisfied,3,Weekly,Good,Asia
50,Prefer not to say,Designer,Healthcare,33,Remote,58,4,High,Burnout,Unsatisfied,2,Daily,Average,Asia
46,Female,Project Manager,Finance,15,Hybrid,29,12,Medium,Depression,Satisfied,4,Weekly,Average,North America
